SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,rowguid,ModifiedDate
49012,10,2023-12-27 00:00:00,2024-01-08 00:00:00,2024-01-03 00:00:00,5,1,SO49012,,10-4030-016572,16572,,8,22653,22653,1,4008.0,330643Vi21111,,2443.35,195.468,61.0838,2699.9018,86DE90CD-AB7A-4C33-A6A7-8ACC3DCAF31D,2024-01-03
49013,10,2023-12-27 00:00:00,2024-01-08 00:00:00,2024-01-03 00:00:00,5,1,SO49013,,10-4030-013745,13745,,1,27983,27983,1,5542.0,832002Vi29038,,2443.35,195.468,61.0838,2699.9018,44792021-D7F3-4F21-BBCF-1B16E3DE0960,2024-01-03
49014,10,2023-12-27 00:00:00,2024-01-08 00:00:00,2024-01-03 00:00:00,5,1,SO49014,,10-4030-023331,23331,,9,23596,23596,1,6921.0,133002Vi36036,6706.0,2443.35,195.468,61.0838,2699.9018,D5AEA23D-1B04-4455-9800-56E8E282B9FC,2024-01-03
49015,10,2023-12-27 00:00:00,2024-01-08 00:00:00,2024-01-03 00:00:00,5,1,SO49015,,10-4030-013965,13965,,9,12794,12794,1,2753.0,834872Vi14334,6706.0,2071.4196,165.7136,51.7855,2288.9187,19FFE795-2277-40B2-94DD-8CF5607E779B,2024-01-03
49016,10,2023-12-27 00:00:00,2024-01-08 00:00:00,2024-01-03 00:00:00,5,1,SO49016,,10-4030-013971,13971,,9,13824,13824,1,7148.0,1034877Vi37093,6706.0,2049.0982,163.9279,51.2275,2264.2536,86A94381-237C-43E8-BCF9-06BC89AFB8CA,2024-01-03
49017,10,2023-12-28 00:00:00,2024-01-09 00:00:00,2024-01-04 00:00:00,5,1,SO49017,,10-4030-017744,17744,,10,29460,29460,1,,,6722.0,2181.5625,174.525,54.5391,2410.6266,E0EF743E-7829-4027-A8D9-F634011C298A,2024-01-04
49018,10,2023-12-28 00:00:00,2024-01-09 00:00:00,2024-01-04 00:00:00,5,1,SO49018,,10-4030-017747,17747,,10,17190,17190,1,8540.0,330647Vi44178,6722.0,2181.5625,174.525,54.5391,2410.6266,89F299E4-7034-4F53-BF3D-051B7F7DC7FC,2024-01-04
49019,10,2023-12-28 00:00:00,2024-01-09 00:00:00,2024-01-04 00:00:00,5,1,SO49019,,10-4030-017782,17782,,10,25378,25378,1,14798.0,230654Vi76663,6722.0,2181.5625,174.525,54.5391,2410.6266,36A7DB3D-CB00-4E9C-8EC1-3889F49BC164,2024-01-04
49020,10,2023-12-28 00:00:00,2024-01-09 00:00:00,2024-01-04 00:00:00,5,1,SO49020,,10-4030-019035,19035,,8,13073,13073,1,1848.0,431314Vi9610,,1000.4375,80.035,25.0109,1105.4834,270AC325-0BC7-46C3-A796-16C84EC189B6,2024-01-04
49021,10,2023-12-28 00:00:00,2024-01-09 00:00:00,2024-01-04 00:00:00,5,1,SO49021,,10-4030-013744,13744,,1,14163,14163,1,6839.0,1232001Vi35661,,2181.5625,174.525,54.5391,2410.6266,D6C786B9-E0CA-48DA-BFBC-36B11B63B8AF,2024-01-04
49022,10,2023-12-28 00:00:00,2024-01-09 00:00:00,2024-01-04 00:00:00,5,1,SO49022,,10-4030-023116,23116,,9,16756,16756,1,11535.0,933840Vi59568,6717.0,2181.5625,174.525,54.5391,2410.6266,ADD17B46-356E-473E-B1C8-A73A57516274,2024-01-04
49023,10,2023-12-28 00:00:00,2024-01-09 00:00:00,2024-01-04 00:00:00,5,1,SO49023,,10-4030-026589,26589,,9,29044,29044,1,7599.0,635941Vi39367,6717.0,782.99,62.6392,19.5748,865.204,F5CCF6F3-DD50-4BA4-AE9A-BFA80FB98873,2024-01-04
49024,10,2023-12-28 00:00:00,2024-01-09 00:00:00,2024-01-04 00:00:00,5,1,SO49024,,10-4030-026654,26654,,9,27647,27647,1,6496.0,1235946Vi33730,6717.0,782.99,62.6392,19.5748,865.204,E9AD736E-FEDF-4844-B245-E124E9697AE7,2024-01-04
49025,10,2023-12-29 00:00:00,2024-01-10 00:00:00,2024-01-05 00:00:00,5,1,SO49025,,10-4030-019319,19319,,7,14684,14684,1,2321.0,1031505Vi12124,,782.99,62.6392,19.5748,865.204,F5123AA9-492A-4857-BDC3-D93EAA919513,2024-01-05
49026,10,2023-12-29 00:00:00,2024-01-10 00:00:00,2024-01-05 00:00:00,5,1,SO49026,,10-4030-016549,16549,,8,22876,22876,1,4952.0,131613Vi25992,,2443.35,195.468,61.0838,2699.9018,C8E03CAA-7CE4-45FB-B53F-600DECF2BC59,2024-01-05
49027,10,2023-12-29 00:00:00,2024-01-10 00:00:00,2024-01-05 00:00:00,5,1,SO49027,,10-4030-015501,15501,,4,15654,15654,1,4325.0,634486Vi22706,,782.99,62.6392,19.5748,865.204,8C69E072-18D3-4606-BB29-6B2F2D9B8F5F,2024-01-05
49028,10,2023-12-29 00:00:00,2024-01-10 00:00:00,2024-01-05 00:00:00,5,1,SO49028,,10-4030-013648,13648,,9,19500,19500,1,8175.0,934861Vi42368,6728.0,2049.0982,163.9279,51.2275,2264.2536,52D30A84-857F-451A-872B-E880F3789D08,2024-01-05
49029,10,2023-12-29 00:00:00,2024-01-10 00:00:00,2024-01-05 00:00:00,5,1,SO49029,,10-4030-025020,25020,,9,23770,23770,1,18362.0,635536Vi95438,6728.0,1000.4375,80.035,25.0109,1105.4834,D3855FEE-0282-4F16-BED1-BCB6C9708C6E,2024-01-05
49030,10,2023-12-29 00:00:00,2024-01-10 00:00:00,2024-01-05 00:00:00,5,1,SO49030,,10-4030-023119,23119,,9,17910,17910,1,17148.0,735660Vi89013,6728.0,2181.5625,174.525,54.5391,2410.6266,5DA7DC59-531F-4CF4-8151-7CEF5EEFAC91,2024-01-05
49031,10,2023-12-30 00:00:00,2024-01-11 00:00:00,2024-01-06 00:00:00,5,1,SO49031,,10-4030-029389,29389,,7,25159,25159,1,2535.0,631331Vi13235,,2049.0982,163.9279,51.2275,2264.2536,5FCBACEB-15B6-4823-B9B3-F919BF620AEC,2024-01-06
49032,10,2023-12-30 00:00:00,2024-01-11 00:00:00,2024-01-06 00:00:00,5,1,SO49032,,10-4030-015085,15085,,7,29688,29688,1,,,,2443.35,195.468,61.0838,2699.9018,F35ACA15-00C0-4320-97FD-2AEBE674D433,2024-01-06
49033,10,2023-12-30 00:00:00,2024-01-11 00:00:00,2024-01-06 00:00:00,5,1,SO49033,,10-4030-013747,13747,,1,23404,23404,1,4926.0,532005Vi25851,,2181.5625,174.525,54.5391,2410.6266,326B9EEA-A748-4980-A784-960A3B485F23,2024-01-06
49034,10,2023-12-30 00:00:00,2024-01-11 00:00:00,2024-01-06 00:00:00,5,1,SO49034,,10-4030-023321,23321,,9,14164,14164,1,10599.0,732997Vi54666,6739.0,2443.35,195.468,61.0838,2699.9018,EEFB3B66-048D-41F8-AA2A-85C629693D08,2024-01-06
49035,10,2023-12-30 00:00:00,2024-01-11 00:00:00,2024-01-06 00:00:00,5,1,SO49035,,10-4030-023343,23343,,9,19956,19956,1,1113.0,233004Vi5590,6739.0,2181.5625,174.525,54.5391,2410.6266,C9A327BB-A456-42FF-85B0-31CF48A7548B,2024-01-06
49036,10,2023-12-30 00:00:00,2024-01-11 00:00:00,2024-01-06 00:00:00,5,1,SO49036,,10-4030-026731,26731,,4,26948,26948,1,4993.0,533173Vi26151,,2049.0982,163.9279,51.2275,2264.2536,200976D1-6003-4F4C-A39D-ADB65241EA56,2024-01-06
49037,10,2023-12-30 00:00:00,2024-01-11 00:00:00,2024-01-06 00:00:00,5,1,SO49037,,10-4030-020708,20708,,6,13972,13972,1,17291.0,134080Vi89782,6741.0,2071.4196,165.7136,51.7855,2288.9187,5581F709-4AEE-4476-8E53-BDB789C7086D,2024-01-06
49038,10,2023-12-30 00:00:00,2024-01-11 00:00:00,2024-01-06 00:00:00,5,1,SO49038,,10-4030-021138,21138,,6,18750,18750,1,8080.0,1034092Vi41900,6741.0,2049.0982,163.9279,51.2275,2264.2536,17435043-C260-4A0C-8309-FA243C9187A8,2024-01-06
49039,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49039,PO20039119229,10-4020-000065,29797,289.0,6,455,455,5,10662.0,65082Vi54957,6752.0,5168.5696,493.8425,154.3258,5816.7379,A01C2269-697C-440D-B026-146090B1F81B,2024-01-07
49040,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49040,PO19923195099,10-4020-000018,29955,277.0,3,756,756,5,13712.0,25090Vi71036,,17259.8627,1672.5054,522.658,19455.0261,5064C8CD-308A-4A08-A6AC-977BBC4B1081,2024-01-07
49041,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49041,PO19691174434,10-4020-000353,29620,289.0,6,503,503,5,5577.0,105091Vi29202,6752.0,205.146,17.7793,5.556,228.4813,F54ABAB4-8E5A-4B30-BC76-8BE8DECAB885,2024-01-07
49042,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49042,PO19459119840,10-4020-000334,30115,289.0,6,499,499,5,18911.0,35107Vi98255,6752.0,1839.291,175.603,54.8759,2069.7699,59C31A61-49D9-4122-9B0E-688181A5C82A,2024-01-07
49043,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49043,PO18908127605,10-4020-000164,29717,283.0,1,851,851,5,15882.0,15206Vi82057,,209.256,20.6466,6.4521,236.3547,6EEEF42D-086C-4242-B26E-C9B33D11BD61,2024-01-07
49044,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49044,PO18734120558,10-4020-000449,30085,277.0,5,803,803,5,12671.0,35227Vi65518,,404.865,39.2988,12.2809,456.4447,42EB2F1B-2A11-4702-B097-95163594B82C,2024-01-07
49045,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49045,PO19227111923,10-4020-000210,29539,278.0,6,480,480,5,181.0,55240Vi966,6752.0,7046.91,676.5034,211.4073,7934.8207,3E3FC332-4E2C-465F-B7C5-1F486F7A2F6A,2024-01-07
49046,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49046,PO18647162753,10-4020-000583,30028,276.0,4,1087,1087,5,18037.0,45246Vi93632,,2595.6818,247.909,77.4716,2921.0624,003C0471-2CA4-4A05-8D5A-022F5E8E0170,2024-01-07
49047,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49047,PO18415191482,10-4020-000191,29892,289.0,6,476,476,5,11072.0,75319Vi57135,6752.0,489.9805,46.7151,14.5985,551.2941,4CBE868D-5E24-4068-B0CC-3D8DBA881B8D,2024-01-07
49048,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49048,PO17806160287,10-4020-000101,29677,289.0,6,461,461,5,12554.0,85338Vi64961,6752.0,4697.94,451.0022,140.9382,5289.8804,6EF39251-765C-4FBD-B2D0-4577A3392847,2024-01-07
49049,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49049,PO17313122243,10-4020-000389,29680,289.0,6,509,509,5,18049.0,55445Vi93678,6752.0,136.764,11.8529,3.704,152.3209,37E2C741-2E42-40DF-BA42-2D16A5312B41,2024-01-07
49050,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49050,PO16791114833,10-4020-000036,29961,277.0,2,758,758,5,3274.0,35500Vi17259,,251.4772,24.8124,7.7539,284.0435,EDCA862C-A761-4D86-8397-CE1FC997F704,2024-01-07
49051,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49051,PO16907188118,10-4020-000217,29991,284.0,1,856,856,5,10453.0,95506Vi53909,,1242.8518,119.3138,37.2856,1399.4512,D1B247D9-70B0-425E-B005-885D33155E13,2024-01-07
49052,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49052,PO16733182723,10-4020-000533,30074,289.0,6,534,534,5,18260.0,45529Vi94762,6752.0,88446.7968,8485.4147,2651.6921,99583.9036,F88E6F1A-8695-4043-B57F-55389FC6DBEB,2024-01-07
49053,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49053,PO16414175823,10-4020-000236,29997,283.0,1,859,859,5,15977.0,15572Vi82620,,48743.2715,4681.3297,1462.9155,54887.5167,FBD0FC3F-8BE3-47F6-AF22-8A22C0D6DBDD,2024-01-07
49054,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49054,PO14558112909,10-4020-000002,29816,283.0,1,833,297,5,10004.0,15786Vi51504,,1320.6349,125.93,39.3531,1485.918,01C5EFDE-5C6E-47C9-B1AE-077937989297,2024-01-07
49055,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49055,PO14819164751,10-4020-000462,29766,278.0,6,522,522,5,10919.0,85857Vi56283,6752.0,22.794,1.9755,0.6173,25.3868,905A979E-2514-438A-A768-2645D5DC421B,2024-01-07
49056,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49056,PO13282147301,10-4020-000157,29630,290.0,7,683,683,5,5589.0,106060Vi29279,6754.0,647.994,62.2074,19.4398,729.6412,60E99853-080F-433F-92ED-E10F9EFCBA89,2024-01-07
49057,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49057,PO12383113265,10-4020-000089,29633,277.0,2,763,763,5,13923.0,116093Vi72212,,2348.97,225.5011,70.4691,2644.9402,62A0AA9B-21EE-4339-A926-88B3A2082B58,2024-01-07
49058,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49058,PO12499147561,10-4020-000078,29703,276.0,4,1001,1001,5,15090.0,96169Vi78070,,38334.652,3669.0252,1146.5704,43150.2476,D17E3200-8457-45BC-B127-FEC4FD9FC4C3,2024-01-07
49059,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49059,PO11919172735,10-4020-000073,29925,284.0,1,840,840,5,5343.0,56229Vi27980,,263.25,25.3261,7.9144,296.4905,9700D3BF-1D16-413E-B7C6-E70B8E2A9306,2024-01-07
49060,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49060,PO638179417,10-4020-000280,29780,289.0,6,490,490,5,1699.0,126495Vi8706,6752.0,1411.8109,133.8319,41.8225,1587.4653,BB51D575-F33C-4DB3-9376-552611FE8211,2024-01-07
49061,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49061,PO957194532,10-4020-000376,29904,282.0,10,655,655,5,15927.0,46565Vi82310,6755.0,38285.4856,3671.8006,1147.4377,43104.7239,78B56C6B-5FF2-46C2-8C6B-6F05CE75B3BC,2024-01-07
49062,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49062,PO928133820,10-4020-000484,30044,282.0,10,661,661,5,18354.0,116598Vi95325,6755.0,25710.6223,2468.224,771.32,28950.1663,F3790C95-4757-4CD4-8184-2D493AF12E11,2024-01-07
49063,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49063,PO609128703,10-4020-000492,29757,276.0,4,1070,1070,5,13246.0,66599Vi68706,,159.558,13.8284,4.3214,177.7078,EF9D99A9-021B-4355-B34B-AAB94911ED5C,2024-01-07
49064,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49064,PO1247190988,10-4020-000296,29691,279.0,5,940,940,5,15443.0,116618Vi79765,,8158.241,783.1911,244.7472,9186.1793,72C24E25-EA85-43CB-A1FC-E244E583B8D2,2024-01-07
49065,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49065,PO1508143526,10-4020-000430,29618,282.0,10,658,658,5,17923.0,16643Vi92958,6755.0,42740.6653,4100.9776,1281.5555,48123.1984,121A23F3-BB99-43ED-8120-9635912616FA,2024-01-07
49066,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49066,PO1595117888,10-4020-000426,29601,278.0,6,516,516,5,3318.0,56655Vi17440,6752.0,22577.6026,2150.3616,671.988,25399.9522,EEB6A4D7-FB61-429B-A3FC-06C03C45603B,2024-01-07
49067,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49067,PO1653190410,10-4020-000598,30032,275.0,3,624,624,5,11599.0,126672Vi59928,,1242.8518,119.3138,37.2856,1399.4512,2373206F-7E6F-4DCD-95C0-10842FB4889E,2024-01-07
49068,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49068,PO1769149811,10-4020-000540,30009,277.0,2,814,814,5,5690.0,76704Vi29788,,11275.056,1082.4054,338.2517,12695.7131,A887040A-DBBD-49C6-A28D-81108BBF4A7B,2024-01-07
49069,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49069,PO1914132192,10-4020-000066,29699,278.0,6,456,456,5,10064.0,106726Vi51837,6752.0,6123.1246,572.1211,178.7878,6874.0335,2E9E939C-78A7-4C20-84A4-4939260B4F77,2024-01-07
49070,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49070,PO1827112158,10-4020-000317,29698,289.0,6,497,497,5,11745.0,76743Vi60734,6752.0,23623.3817,2276.2669,711.3334,26610.982,C4F589C5-4AC4-4B3E-9B51-E2902209A6B3,2024-01-07
49071,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49071,PO2030137880,10-4020-000661,29830,278.0,6,553,553,5,16905.0,126751Vi87636,6752.0,418.512,41.2932,12.9041,472.7093,C0D58A4F-214F-4089-AC7E-C61DE2ABC1C4,2024-01-07
49072,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49072,PO2146179731,10-4020-000354,29515,278.0,6,504,504,5,14184.0,66765Vi73564,6752.0,10532.3468,1019.0225,318.4445,11869.8138,0175E0FE-3872-47CD-9605-049807F0278A,2024-01-07
49073,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49073,PO2117174148,10-4020-000444,29544,278.0,6,519,519,5,12189.0,86778Vi63029,6752.0,2641.2698,251.86,78.7062,2971.836,9FCE3F54-398B-49D4-9D39-B7FB6CFE10A4,2024-01-07
49074,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49074,PO2320167746,10-4020-000529,29784,276.0,4,1078,1078,5,14803.0,56786Vi76688,,20078.2551,1934.02,604.3813,22616.6564,4B5D1745-06D0-497B-8904-19F8CFDE9400,2024-01-07
49075,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49075,PO2175149217,10-4020-000137,29541,289.0,6,467,467,5,13667.0,66810Vi70824,6752.0,209.256,20.6466,6.4521,236.3547,F69D3013-513C-4BE8-9179-0166A7477F95,2024-01-07
49076,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49076,PO2523199507,10-4020-000167,29716,281.0,4,1015,1015,5,13468.0,26821Vi69778,,79070.5683,7586.9002,2370.9063,89028.3748,20F13650-8692-48E6-AB41-A52540797979,2024-01-07
49077,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49077,PO2465161576,10-4020-000148,29583,275.0,3,576,576,5,4789.0,36850Vi25139,,647.994,62.2074,19.4398,729.6412,4912E4AC-4A80-41C0-90C2-778B18784BF9,2024-01-07
49078,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49078,PO2668184206,10-4020-000535,29786,287.0,7,704,704,5,451.0,36876Vi2320,,24617.2453,2372.8043,741.5014,27731.551,23E4121E-B22E-4298-9297-A6CEE73F6765,2024-01-07
49079,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49079,PO2784155866,10-4020-000625,30040,276.0,4,1095,1095,5,2666.0,26892Vi13837,,469.794,45.1002,14.0938,528.988,1789C5AF-CDA1-4B13-BDDC-FFF6A47FF15C,2024-01-07
49080,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49080,PO3074196924,10-4020-000237,29593,275.0,3,585,585,5,8522.0,106898Vi44088,,343.996,31.7858,9.933,385.7148,70918923-1D72-4F3C-8588-CA1AF5E846EC,2024-01-07
49081,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49081,PO2958130222,10-4020-000559,30004,284.0,1,892,892,5,4842.0,46907Vi25430,,1229.4589,118.0281,36.8838,1384.3708,AB27826F-E997-421A-8CD8-FE0B81461B5D,2024-01-07
49082,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49082,PO3219158857,10-4020-000493,30047,276.0,4,1071,1071,5,4626.0,96938Vi24264,,672.2505,63.8642,19.9576,756.0723,34CF1C36-3232-4BF4-ABA0-6E66F5E07276,2024-01-07
49083,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49083,PO17400186684,10-4020-000150,29662,276.0,4,1013,1013,5,10526.0,67819Vi54243,,1229.4589,118.0281,36.8838,1384.3708,8DE0B9FF-B0A5-4DD9-A841-B6409935874F,2024-01-07
49084,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49084,PO18183187957,10-4020-000667,29828,277.0,2,828,828,5,6183.0,67829Vi32130,,24715.3619,2374.1541,741.9232,27831.4392,0370F912-B455-4BB5-AF26-0FD67833C5BF,2024-01-07
49085,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49085,PO19198152404,10-4020-000653,30108,289.0,6,550,550,5,8292.0,77831Vi42956,6752.0,23124.2315,2243.181,700.9941,26068.4066,143DB012-200B-45F4-AAB7-48F10F63CF69,2024-01-07
49086,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49086,PO15196160156,10-4020-000258,30094,276.0,4,1031,1031,5,3059.0,117832Vi16101,,42594.4535,4088.6017,1277.688,47960.7432,52361977-139F-4E8D-B8E7-16FD31D0CF05,2024-01-07
49087,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49087,PO14848126613,10-4020-000478,30042,289.0,6,523,523,5,10628.0,87834Vi54777,6752.0,324.4527,32.0127,10.004,366.4694,38CD3139-1DB2-4398-B60D-94B9740513EA,2024-01-07
49088,10,2023-12-31 00:00:00,2024-01-12 00:00:00,2024-01-07 00:00:00,5,0,SO49088,PO11542199639,10-4020-000062,29798,279.0,5,914,914,5,7667.0,37837Vi39712,,5637.528,541.2027,169.1258,6347.8565,065477F6-5ADC-4C74-8DE6-AACB06A65EA5,2024-01-07
