SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
63434,84150,,1,921,1,4.99,0,4.99,E1ECFBC3-4572-4367-A3C2-7FBF0202A024,2025-01-01
63434,84151,,1,929,1,29.99,0,29.99,F3701726-D14C-41A1-A56B-B49F990404AF,2025-01-01
63434,84152,,1,711,1,34.99,0,34.99,2093ABEB-56C7-4251-9109-04A8E330BB3B,2025-01-01
63434,84153,,1,858,1,24.49,0,24.49,E9DE329D-57CB-4391-8313-A373597D558D,2025-01-01
63435,84154,,1,878,1,21.98,0,21.98,9ABBABDC-B434-4E77-9DD8-B6AC7E3ED534,2025-01-01
63435,84155,,1,871,1,9.99,0,9.99,F0F7776F-74B8-45EB-872D-76C81749FE0E,2025-01-01
63435,84156,,1,870,1,4.99,0,4.99,723ED495-55EC-47DE-B1FC-6DE682EB1970,2025-01-01
63436,84157,,1,878,1,21.98,0,21.98,607217B2-BE6D-42E8-9A97-02D72D472BA6,2025-01-01
63436,84158,,1,708,1,34.99,0,34.99,6A6BBD66-383C-4EE5-9DB5-A56BA4D00CAF,2025-01-01
63436,84159,,1,712,1,8.99,0,8.99,1F9FC543-E7C2-47D9-BAE2-4C6CE1EDC3BA,2025-01-01
63436,84160,,1,884,1,53.99,0,53.99,1E5FF0EC-A25A-4D79-B1A5-9EE65399A030,2025-01-01
63437,84161,,1,870,1,4.99,0,4.99,B21C674D-E868-4919-90B9-BB1CBBAC5B81,2025-01-01
63437,84162,,1,708,1,34.99,0,34.99,80842C47-C166-4A51-BC5D-B812182F755F,2025-01-01
63438,84163,,1,923,1,4.99,0,4.99,7F559FF7-D321-400E-A035-9B5B22F7867E,2025-01-01
63439,84164,,1,875,1,8.99,0,8.99,B5C14DE9-86B7-44D3-8E10-BDA7955D4835,2025-01-01
63439,84165,,1,715,1,49.99,0,49.99,17EA6261-1E7B-4455-AF44-B34EA3A603B8,2025-01-01
63440,84166,,1,870,1,4.99,0,4.99,2176EBE6-A575-4E90-991E-0AFC4636B5B8,2025-01-01
63440,84167,,1,872,1,8.99,0,8.99,BC296BFA-A433-47A1-8F38-735967C9C1C4,2025-01-01
63440,84168,,1,707,1,34.99,0,34.99,8F2E6FCA-1665-415C-B2F3-1A45A5391134,2025-01-01
63441,84169,,1,794,1,2443.35,0,2443.35,D5B61589-48FE-44FE-8C90-A6D88AF84D25,2025-01-01
63441,84170,,1,933,1,32.6,0,32.6,D0D8C1A3-A897-49BE-9E6A-88DE18F44C65,2025-01-01
63441,84171,,1,711,1,34.99,0,34.99,3002D5CE-A7CB-492D-A3C7-59924FDBAE8F,2025-01-01
63442,84172,,1,922,1,3.99,0,3.99,ECD3D29D-F833-4E92-85D1-49B79AE47AFE,2025-01-01
63442,84173,,1,933,1,32.6,0,32.6,94090C22-9FAB-46FC-9097-E960CFB04C1C,2025-01-01
63443,84174,,1,929,1,29.99,0,29.99,573307A3-CCC7-414F-A5C1-DEAC9BEB3F5C,2025-01-01
63443,84175,,1,874,1,8.99,0,8.99,5D09E3DA-69E7-4D47-A31E-4EB0CA728CF5,2025-01-01
63444,84176,,1,933,1,32.6,0,32.6,2699E9FC-3C35-4872-95DD-A955AB8BAFE9,2025-01-01
63444,84177,,1,873,1,2.29,0,2.29,DE30E47C-92B9-4BB8-AA48-5148ED1E6B26,2025-01-01
63445,84178,,1,929,1,29.99,0,29.99,ED155C27-4962-4F8C-99E6-608C46405E87,2025-01-01
63445,84179,,1,921,1,4.99,0,4.99,CC1F4806-094B-4FED-8389-B7164DC445D6,2025-01-01
63445,84180,,1,711,1,34.99,0,34.99,300190A9-24A9-4B28-8244-EBD67EA9D986,2025-01-01
63446,84181,,1,869,1,69.99,0,69.99,8EE702E5-6C00-470A-ACFB-82C3BB084DF6,2025-01-01
63447,84182,,1,870,1,4.99,0,4.99,38087E78-BE9D-4DD7-9165-5E140FEBE9FD,2025-01-01
63447,84183,,1,712,1,8.99,0,8.99,38995AAE-3D2F-4ED1-9011-0F51833971D8,2025-01-01
63448,84184,,1,869,1,69.99,0,69.99,257BB2FB-5B63-4455-BCA6-B724664A58A2,2025-01-01
63449,84185,,1,870,1,4.99,0,4.99,85CF7253-F92E-431A-8108-BA5391A62BF2,2025-01-01
63449,84186,,1,713,1,49.99,0,49.99,981BD413-9871-47F2-A1AA-A9A6C8546630,2025-01-01
63449,84187,,1,712,1,8.99,0,8.99,D842C428-A5F1-4DF7-8AA5-FA520FD60D6C,2025-01-01
63450,84188,,1,868,1,69.99,0,69.99,DB856912-E795-4219-B8C2-C9B296886876,2025-01-01
63450,84189,,1,860,2,24.49,0,24.49,6FEC57A9-E28F-47AA-A1BF-9F9F85AB12E1,2025-01-01
63451,84190,,1,869,1,69.99,0,69.99,D0FD70A3-82B5-4600-B4B7-18680E9E16AA,2025-01-01
63452,84191,,1,870,1,4.99,0,4.99,497A9591-3461-44A3-A38F-A13387892F71,2025-01-01
63452,84192,,1,712,1,8.99,0,8.99,2A76CB8F-7FD7-45BF-8747-3E634331BF79,2025-01-01
63453,84193,,1,921,1,4.99,0,4.99,AACCE2BF-00AE-4272-8B21-55BF2B2483FC,2025-01-01
63453,84194,,1,873,2,2.29,0,2.29,5088B58D-BCCD-4BE1-8A4F-FCA128CCC4AD,2025-01-01
63454,84195,,1,921,1,4.99,0,4.99,2D219B65-EF23-434A-826C-E0DA845EF8BF,2025-01-01
63455,84196,,1,878,1,21.98,0,21.98,1A59E429-8B21-499F-ACE3-20132575F4CB,2025-01-01
63456,84197,,1,930,1,35.0,0,35.0,1508B9DA-5037-4D8E-95B4-8860158A9F97,2025-01-01
63456,84198,,1,921,1,4.99,0,4.99,F7A5CB1E-4C25-4220-8FEB-9B4E5ABA0C61,2025-01-01
63456,84199,,1,707,1,34.99,0,34.99,5ECEAB4B-EA23-4B7D-9600-1EA94E75EC06,2025-01-01
63457,84200,,1,933,1,32.6,0,32.6,CA3C68A0-7930-4E13-A86C-561E60956734,2025-01-01
63457,84201,,1,922,1,3.99,0,3.99,AEFD6F55-76E7-49D5-81E3-27AF48A52035,2025-01-01
63457,84202,,1,715,1,49.99,0,49.99,A91D2A45-B734-4171-95BE-1A0DF53C89E2,2025-01-01
63458,84203,,1,921,1,4.99,0,4.99,9CA492FE-55E8-4BD7-AB73-9022201C70B1,2025-01-01
63458,84204,,1,928,1,24.99,0,24.99,953FACA2-BC76-4B4E-9A19-B2A2D8442817,2025-01-01
63458,84205,,1,711,1,34.99,0,34.99,946DEE7A-DED1-4B5E-A42C-830FB8331D1C,2025-01-01
63459,84206,,1,871,1,9.99,0,9.99,CCEFB826-A283-4D3D-B8C1-60407CF1E704,2025-01-01
63459,84207,,1,870,1,4.99,0,4.99,952EC993-E9E8-4AEA-AA4F-A438C9D3C0E0,2025-01-01
63460,84208,,1,929,1,29.99,0,29.99,86D165CF-8471-4857-8393-BB99EA17A929,2025-01-01
63460,84209,,1,873,2,2.29,0,2.29,CC95A817-C258-42BF-BCEC-ACD5B008C3E6,2025-01-01
63460,84210,,1,877,1,7.95,0,7.95,05690BE7-71FB-4806-B2B4-2ACD24C72FE5,2025-01-01
63461,84211,,1,870,1,4.99,0,4.99,BA361F2B-9337-42AB-A1CD-74DE64E1A35C,2025-01-01
63462,84212,,1,931,1,21.49,0,21.49,A09898C8-514E-452B-B587-A3F8FA644225,2025-01-01
63462,84213,,1,922,1,3.99,0,3.99,03CF497C-A34D-4F1D-952A-306833DE6CF0,2025-01-01
63462,84214,,1,708,1,34.99,0,34.99,DAC77679-A9D3-47BF-968E-D436B6E2EB4C,2025-01-01
63462,84215,,1,712,1,8.99,0,8.99,AEBB18EF-1170-45B4-AEBC-08A70452E962,2025-01-01
63463,84216,,1,923,1,4.99,0,4.99,CEC00E27-84D4-4717-B9F7-E62D5070BAB6,2025-01-01
63463,84217,,1,934,1,28.99,0,28.99,20B0D66F-0439-4003-9575-8CF0759D8966,2025-01-01
63464,84218,,1,934,1,28.99,0,28.99,330897E0-8473-4247-9524-A30DCFC15953,2025-01-01
63464,84219,,1,923,1,4.99,0,4.99,3CB868CF-DB95-46D8-A045-4E73B5720FC5,2025-01-01
63464,84220,,1,873,2,2.29,0,2.29,49FD672E-D374-49DD-8F28-2F58FB58EAAF,2025-01-01
63465,84221,,1,934,1,28.99,0,28.99,25E6F7AC-1D80-4D0E-97D4-E8A58F280FEB,2025-01-01
63465,84222,,1,923,1,4.99,0,4.99,0DC674A8-3686-4ED8-9EE8-DF17E06A2858,2025-01-01
63465,84223,,1,880,1,54.99,0,54.99,158B1D29-34B0-4DBE-8BBE-CFBB43994F88,2025-01-01
63465,84224,,1,711,1,34.99,0,34.99,ADBD4B7D-3C3E-4056-94A1-3DB86358B93F,2025-01-01
63466,84225,,1,930,1,35.0,0,35.0,30F4E946-F895-4E11-8BA6-649F932A5AC7,2025-01-01
63466,84226,,1,873,1,2.29,0,2.29,EB687936-B050-4FAF-BB2A-7B28D59CD618,2025-01-01
63466,84227,,1,877,1,7.95,0,7.95,2AEA176D-C8D0-4DDD-AC18-E1ACB4105007,2025-01-01
63467,84228,,1,921,1,4.99,0,4.99,D65C614C-7F1E-422B-BA19-63F3469C847A,2025-01-01
63467,84229,,1,930,1,35.0,0,35.0,E3016D34-408B-4372-B752-25FC859C8DD3,2025-01-01
63467,84230,,1,870,1,4.99,0,4.99,060C9B22-0F98-4A6B-A364-965D3336C604,2025-01-01
63467,84231,,1,871,1,9.99,0,9.99,D2509DFB-05EE-4794-9E31-0C9773C68658,2025-01-01
63468,84232,,1,872,1,8.99,0,8.99,911CD896-906B-4E83-85B5-0AF9CEDBDFB0,2025-01-01
63468,84233,,1,870,1,4.99,0,4.99,1860A29E-0EA7-44F0-B6E5-11DBF52A9D62,2025-01-01
63468,84234,,1,711,1,34.99,0,34.99,9F2EF26E-37F6-4DA2-8C9E-D21CAF3BA471,2025-01-01
63469,84235,,1,980,1,769.49,0,769.49,D44B2BE9-F66C-4C0F-A1D8-4BBEC63400AD,2025-01-01
63469,84236,,1,921,1,4.99,0,4.99,D65F71E2-9169-4F35-9B95-99CBC738580F,2025-01-01
63469,84237,,1,929,1,29.99,0,29.99,9A62A9E1-FF57-4F53-9268-F7F0632A96DB,2025-01-01
63469,84238,,1,708,1,34.99,0,34.99,82B72C90-F085-405D-B6D3-3FBA0FA0BBD1,2025-01-01
63470,84239,,1,981,1,769.49,0,769.49,642309D6-AB30-44DC-89D0-E315D7564C52,2025-01-01
63470,84240,,1,869,1,69.99,0,69.99,667326A5-6F7E-4591-9C5A-D3F625CCCDF5,2025-01-01
63470,84241,,1,883,1,53.99,0,53.99,66D6C337-B90D-42E1-B9BA-0C62B5B04828,2025-01-01
63470,84242,,1,712,1,8.99,0,8.99,91549A9F-B5E3-4926-82AD-0FD102692FBD,2025-01-01
63471,84243,,1,781,1,2319.99,0,2319.99,BDBE26C2-E33B-4F9A-9765-4D911DC04138,2025-01-01
63471,84244,,1,873,1,2.29,0,2.29,5546C65B-CC68-46DC-BA80-846FA54C291D,2025-01-01
63472,84245,,1,780,1,2319.99,0,2319.99,7FA90A92-3512-4E8E-BA69-588C10185A3C,2025-01-01
63472,84246,,1,707,1,34.99,0,34.99,1B2C6A1A-8488-4C3E-A14E-53DA77B8A30D,2025-01-01
63472,84247,,1,713,1,49.99,0,49.99,17D4353B-2F03-459E-908C-8DD08681169F,2025-01-01
63473,84248,,1,783,1,2294.99,0,2294.99,7182EA1E-4EEB-4DDD-8143-3938B595360D,2025-01-01
63473,84249,,1,870,1,4.99,0,4.99,7A6ED307-FA5C-41A7-9306-BD10A5C6E23F,2025-01-01
63473,84250,,1,871,1,9.99,0,9.99,D54E668A-B7DF-4742-8342-B0112A42A244,2025-01-01
63473,84251,,1,712,1,8.99,0,8.99,2E797EE0-4B43-400B-B4A9-A1A82708D881,2025-01-01
63474,84252,,1,781,1,2319.99,0,2319.99,FB8613AF-CB7C-484C-8261-1D3850BEA00E,2025-01-01
63474,84253,,1,930,1,35.0,0,35.0,02E27BC7-3F2F-463F-BA9B-DEE00BB5C89E,2025-01-01
63474,84254,,1,921,1,4.99,0,4.99,39E4ABD9-E1B5-4FE4-821C-E06BA4E2F072,2025-01-01
63474,84255,,1,873,1,2.29,0,2.29,5E0A64E5-CBD4-49C6-8E99-8665AF4372F4,2025-01-01
63475,84256,,1,801,1,1120.49,0,1120.49,8B767A8D-3EDB-4CA5-A6DF-15BBDA960433,2025-01-01
63476,84257,,1,712,1,8.99,0,8.99,CC746EA0-D0D1-4CDF-B1C7-AFCEBA46F6DE,2025-01-01
63476,84258,,1,999,1,539.99,0,539.99,EAFF895E-0441-4263-9E23-EC12066E8D82,2025-01-01
63477,84259,,1,998,1,539.99,0,539.99,4F9C1926-EDD7-4F30-93D6-084A145CC2AE,2025-01-01
63477,84260,,1,711,1,34.99,0,34.99,AF820152-1082-411E-A2E2-3F6F939B7F38,2025-01-01
63477,84261,,1,715,1,49.99,0,49.99,BA48FA0C-FB59-46E1-A900-1818A2B668F4,2025-01-01
63478,84262,,1,998,1,539.99,0,539.99,DF85DFE9-28B6-440A-9FAC-E45ED9DFA4D5,2025-01-01
63478,84263,,1,711,1,34.99,0,34.99,542024B6-EDA6-42D7-A607-653ED5F463E7,2025-01-01
63478,84264,,1,884,1,53.99,0,53.99,FE541C75-4809-4194-9DD9-AF640206E905,2025-01-01
63479,84265,,1,797,1,1120.49,0,1120.49,F162E024-1B9C-4F33-BB86-5B8B28E14C28,2025-01-01
63479,84266,,1,932,1,24.99,0,24.99,ECBAFB8F-B449-46DD-B7FC-FE3F2763BB2A,2025-01-01
63479,84267,,1,922,1,3.99,0,3.99,4293EC1D-0CCD-4ABA-BC22-39A460868BCC,2025-01-01
63479,84268,,1,711,1,34.99,0,34.99,72ED168A-8463-42D7-AE6A-DC984D269013,2025-01-01
63480,84269,,1,800,1,1120.49,0,1120.49,E464EC4C-FA83-48DD-9D48-04174A7407EF,2025-01-01
63480,84270,,1,707,1,34.99,0,34.99,4012A71F-F68E-4944-826D-F9D64E965E12,2025-01-01
63481,84271,,1,780,1,2319.99,0,2319.99,C93BA12C-A902-4B0B-BCFD-B16D2E0A5CB7,2025-01-01
63481,84272,,1,873,1,2.29,0,2.29,3BDE35E5-9A4B-4BA7-BC0D-60622602BA0A,2025-01-01
63482,84273,,1,991,1,539.99,0,539.99,F889E983-6E90-4E18-8206-7E803D02D9BD,2025-01-01
63482,84274,,1,928,1,24.99,0,24.99,C659CB53-3F83-4774-8D5D-9AFF4222C520,2025-01-01
63482,84275,,1,873,1,2.29,0,2.29,920A6BDD-C6AE-4C9F-B6FB-9C1695483AB1,2025-01-01
63483,84276,,1,780,1,2319.99,0,2319.99,F7F8FFC8-B0B0-4922-89DD-3F33A6FD6029,2025-01-01
63483,84277,,1,871,1,9.99,0,9.99,75781BAB-D6D9-45D6-802C-88E2B4F0421E,2025-01-01
63483,84278,,1,870,1,4.99,0,4.99,142DC679-833D-49FC-89F3-76B4D8BFA78D,2025-01-01
63484,84279,,1,781,1,2319.99,0,2319.99,CF889024-B88F-4FCF-BFEF-8B5A40C0A129,2025-01-01
63484,84280,,1,878,1,21.98,0,21.98,DEBF53C7-3513-44E4-A65D-965BF6F5223C,2025-01-01
63484,84281,,1,871,1,9.99,0,9.99,7BD912F4-6323-4ED9-8E3C-262EDB37367F,2025-01-01
63484,84282,,1,870,1,4.99,0,4.99,BC3B7D6F-CE94-44FF-9253-81CE69DE37B8,2025-01-01
63484,84283,,1,708,1,34.99,0,34.99,433C0C0C-E442-4378-B9FB-17E1421EBDE5,2025-01-01
63485,84284,,1,779,1,2319.99,0,2319.99,EF209A8B-1048-488C-8FBF-DC263A46C018,2025-01-01
63485,84285,,1,930,1,35.0,0,35.0,89132713-407F-47EA-ACBD-79A6ED6C2AAD,2025-01-01
63486,84286,,1,979,1,742.35,0,742.35,99C40417-9E4A-4FE5-AE2A-0C2C23F05E85,2025-01-01
63486,84287,,1,934,1,28.99,0,28.99,3B6E8947-BC01-4403-A1F5-C7A875AB7B47,2025-01-01
63487,84288,,1,956,1,2384.07,0,2384.07,DEEBD1DA-EFED-4169-AAA3-CAF7ADEEC38C,2025-01-01
63487,84289,,1,870,1,4.99,0,4.99,83C7FF92-B68A-4D04-A958-603E5DC8F68B,2025-01-01
63487,84290,,1,872,1,8.99,0,8.99,F28B776F-71E2-4AA1-A049-5FFE2640593C,2025-01-01
63488,84291,,1,972,1,1214.85,0,1214.85,731166B5-EA0A-47EC-A1CA-A7CD74A80324,2025-01-01
63488,84292,,1,858,1,24.49,0,24.49,9A3D052B-2039-4005-B8C4-E60B75C768F5,2025-01-01
63488,84293,,1,711,1,34.99,0,34.99,8A2A51C3-AAC1-4C1D-949C-C8613A210370,2025-01-01
63489,84294,,1,999,1,539.99,0,539.99,9221EEFA-F0BE-47C3-B901-ABF7EFF6AC4B,2025-01-01
63489,84295,,1,870,1,4.99,0,4.99,4707C21E-22DB-4B6F-B90B-1BB9CE666404,2025-01-01
63489,84296,,1,872,1,8.99,0,8.99,DF8AD271-5A8F-4614-A561-79D54BD38DBE,2025-01-01
63489,84297,,1,864,1,63.5,0,63.5,30EFEF37-6B6A-4C1D-B0E0-77EFD40141D4,2025-01-01
63490,84298,,1,800,1,1120.49,0,1120.49,8A1E8384-C964-40B9-BACF-4B1D7FE465A2,2025-01-01
63490,84299,,1,870,1,4.99,0,4.99,ED90A03D-6486-497C-BD80-5804831CBEE2,2025-01-01
63490,84300,,1,712,1,8.99,0,8.99,03250A4A-1042-4FC4-AB9B-E88E29794236,2025-01-01
63490,84301,,1,872,1,8.99,0,8.99,1120EC39-618B-409E-BF22-2E7112F48B22,2025-01-01
63491,84302,,1,800,1,1120.49,0,1120.49,6E6B0675-D710-44CD-B8CD-B6F64CD96297,2025-01-01
63491,84303,,1,711,1,34.99,0,34.99,0F5C5D02-E104-4E2C-9F0D-F5EE07D4C867,2025-01-01
63492,84304,,1,801,1,1120.49,0,1120.49,26B7B91C-06F5-4900-9A40-420EA028D97A,2025-01-01
63492,84305,,1,708,1,34.99,0,34.99,C6C4A847-162B-466F-879D-5FECDF695BE4,2025-01-01
63493,84306,,1,966,1,2384.07,0,2384.07,F53D8402-19FF-460D-B1EA-3324D66639D7,2025-01-01
63493,84307,,1,707,1,34.99,0,34.99,FCBF606F-FE8C-410B-A7B4-C5BDDE884721,2025-01-01
63494,84308,,1,955,1,2384.07,0,2384.07,4275C6F4-B622-4D47-BCCD-E62A2062C1C9,2025-01-01
63494,84309,,1,708,1,34.99,0,34.99,4B4B4D10-2353-4E69-ADFE-95857E7B7133,2025-01-01
63495,84310,,1,955,1,2384.07,0,2384.07,ADB707BE-0754-48A9-8EE7-9C8555E95666,2025-01-01
63495,84311,,1,872,1,8.99,0,8.99,B69C60B7-3CC4-417C-BFA7-69F40E12BF9F,2025-01-01
63495,84312,,1,870,1,4.99,0,4.99,16816E44-2648-4378-8949-00AFF81A95ED,2025-01-01
63495,84313,,1,707,1,34.99,0,34.99,E711E43A-B59A-408F-BD2C-A315ED51A4FB,2025-01-01
63495,84314,,1,712,1,8.99,0,8.99,F6E9179F-ADA5-4ED8-B9B8-A22173110369,2025-01-01
63496,84315,,1,956,1,2384.07,0,2384.07,15A31D7F-AEEF-46F8-8F73-DA5691B19976,2025-01-01
63497,84316,,1,870,1,4.99,0,4.99,5D952CC3-7EC8-4F4F-BEF9-81F0292B2980,2025-01-02
63497,84317,,1,872,1,8.99,0,8.99,EEE6FFF5-EB00-45C5-A917-92254B007931,2025-01-02
63497,84318,,1,708,1,34.99,0,34.99,5FBA9B62-40BD-4E86-9ECD-F707DD18391C,2025-01-02
63498,84319,,1,711,1,34.99,0,34.99,0949818E-ED17-4E82-872D-1E71CD5F38F4,2025-01-02
63498,84320,,1,859,1,24.49,0,24.49,D5BFAD7E-C572-4075-89A8-C2D1CFEE784B,2025-01-02
63499,84321,,1,714,1,49.99,0,49.99,EA72B236-2C73-4288-9C75-1EE63E4C2A66,2025-01-02
63500,84322,,1,873,1,2.29,0,2.29,B4D3E14A-FBFF-4527-A5B9-C2CA3E5B83E8,2025-01-02
63501,84323,,1,873,1,2.29,0,2.29,D0101C3B-1CC8-407C-B093-C0AA42ED8DB0,2025-01-02
63501,84324,,1,879,1,159.0,0,159.0,91DA6C1B-A9A8-4B02-A872-52F43073C7DB,2025-01-02
63502,84325,,1,933,1,32.6,0,32.6,A6C440E7-A512-49B2-83F9-0ADD45E79B98,2025-01-02
63503,84326,,1,974,1,1700.99,0,1700.99,D0213C15-C930-400D-AB99-5511BCE39113,2025-01-02
63503,84327,,1,708,1,34.99,0,34.99,E71E472C-640E-418E-A377-69624463A0E1,2025-01-02
63504,84328,,1,794,1,2443.35,0,2443.35,993E6E84-ECDC-4002-B5B4-FA36CE3D4346,2025-01-02
63504,84329,,1,870,1,4.99,0,4.99,140ACD38-B6F7-4909-81BA-1FED56CD7E17,2025-01-02
63504,84330,,1,872,1,8.99,0,8.99,DD98504E-06C9-46EA-867E-2C0EFE4AAF28,2025-01-02
63505,84331,,1,793,2,2443.35,0,2443.35,CCBAAE18-A346-427E-879E-43D2734DB2DF,2025-01-02
63505,84332,,1,711,1,34.99,0,34.99,A6DB3816-45CD-4C25-8FFE-C83A56B8B857,2025-01-02
63505,84333,,1,712,1,8.99,0,8.99,DDCEB301-02B4-4370-97AD-5A656B1BC0A9,2025-01-02
63506,84334,,1,783,1,2294.99,0,2294.99,C8927720-B59F-41B2-9FF2-8153468A04A4,2025-01-02
63506,84335,,1,711,1,34.99,0,34.99,3897AF79-D78F-4DDE-BB83-7BF1DAEBBBC5,2025-01-02
63507,84336,,1,712,1,8.99,0,8.99,F6D368EA-9F64-4268-BD3B-A029B2AFBE1C,2025-01-02
63508,84337,,1,876,1,120.0,0,120.0,114BB959-5B62-4217-B32F-CB71337BECCB,2025-01-02
63509,84338,,1,932,1,24.99,0,24.99,194DC196-6E65-4B41-B528-B6EDD41DE4B6,2025-01-02
63509,84339,,1,922,1,3.99,0,3.99,59E819D6-3015-4212-B802-126AE8DB968B,2025-01-02
63509,84340,,1,873,1,2.29,0,2.29,6E396773-C683-4544-9393-E566B10126B2,2025-01-02
63509,84341,,1,876,1,120.0,0,120.0,6C88C545-970B-40B3-9DE2-4818FCA0DA81,2025-01-02
63510,84342,,1,923,1,4.99,0,4.99,FA17FC57-7A17-4462-958D-F17BAEF2BC37,2025-01-02
63510,84343,,1,711,1,34.99,0,34.99,2AB0BCB7-45D4-45CA-A10B-37B8D72939F0,2025-01-02
63511,84344,,1,931,1,21.49,0,21.49,5575710B-46E0-41CC-8E9C-D723FFA4212F,2025-01-02
63512,84345,,1,928,1,24.99,0,24.99,79C2667C-62BC-4ABF-A401-7AE905CD7A8E,2025-01-02
63512,84346,,1,708,1,34.99,0,34.99,D9E96BAA-B713-4122-B163-702FE59DC3CF,2025-01-02
63513,84347,,1,923,1,4.99,0,4.99,9CE2DBC0-0B7B-4931-83C5-F8E6D5404567,2025-01-02
63513,84348,,1,934,1,28.99,0,28.99,86C278BB-8CA5-43C0-BE2D-44478228CA93,2025-01-02
63513,84349,,1,708,1,34.99,0,34.99,33EF64A6-8E09-4CA9-B453-923F504C606B,2025-01-02
63514,84350,,1,933,1,32.6,0,32.6,E38ACBB1-A642-4F3B-AEBA-BFE6E87E09D3,2025-01-02
63514,84351,,1,922,1,3.99,0,3.99,D5B58D4E-1477-43A7-9818-556267C484AC,2025-01-02
63514,84352,,1,714,1,49.99,0,49.99,2E0FD166-E6D3-45DF-88FC-E1B60617883F,2025-01-02
63515,84353,,1,928,1,24.99,0,24.99,9AB7903F-A18A-47F8-80EA-B8F637E56ED7,2025-01-02
63515,84354,,1,921,1,4.99,0,4.99,D69413B1-272E-45B8-9DD6-EDF0FF6C6D5C,2025-01-02
63515,84355,,1,866,1,63.5,0,63.5,306C6B86-F857-4021-AC8C-CA0AD727CEF0,2025-01-02
63516,84356,,1,921,1,4.99,0,4.99,5012C6CD-D094-414B-B798-0D0F067FA536,2025-01-02
63516,84357,,1,928,1,24.99,0,24.99,3A6DF7FC-5E5D-420D-9B77-73501E75E996,2025-01-02
63516,84358,,1,708,1,34.99,0,34.99,CDCB7819-5493-4090-8B59-31C7E5F9A66B,2025-01-02
63516,84359,,1,713,1,49.99,0,49.99,68C1D220-CCA4-439E-8D4D-32A950661C28,2025-01-02
63517,84360,,1,929,1,29.99,0,29.99,333CE4C9-23E0-4C38-9DAF-DFFCB8F9F4BD,2025-01-02
63517,84361,,1,875,1,8.99,0,8.99,CFC13883-9B8D-4C94-A3FB-0F175D02F7D9,2025-01-02
63518,84362,,1,933,1,32.6,0,32.6,BBDF60B2-9950-4692-B149-6B07F587DBF1,2025-01-02
63518,84363,,1,922,1,3.99,0,3.99,1F3264C5-D9CE-4705-A994-6E149A62921D,2025-01-02
